image,counts,directory,species,genus,genus_counts,genus_counts_sum,iucn_status,new_idx
tiny_plantnet300k/851/9b9cfda4b27a8b818dedcfb42e326be40422fd1a.jpg,4,851,Lupinus chamissonis Eschsch.,Lupinus,20,3194,Not assessed,832
tiny_plantnet300k/684/37b8753a545b924528a4493ab801608dc7ca8049.jpg,4,684,Crotalaria pumila Ortega,Crotalaria,13,204,LC,833
tiny_plantnet300k/872/d3c185c44939a676761e503eb51000d4d1a412cf.jpg,4,872,Sedum pulchellum Michx.,Sedum,49,10171,Not assessed,834
tiny_plantnet300k/853/92c773babefa03876a9985a834345ff77579edd4.jpg,4,853,Lupinus formosus Greene,Lupinus,20,3194,Not assessed,835
tiny_plantnet300k/306/f8465a8864a98e2190ecb01efc19c749e50a18ea.jpg,4,306,Aristea abyssinica Pax,Aristea,2,7,Not assessed,836
tiny_plantnet300k/883/7e47f987b1c13383736623a5670afb903aeeafea.jpg,4,883,Calochortus leichtlinii Hook.f.,Calochortus,7,31,Not assessed,837
tiny_plantnet300k/884/e85205700e41b9e8df1c6df158902218d8cc55ac.jpg,4,884,Calochortus luteus Douglas ex Lindl.,Calochortus,7,31,Not assessed,838
tiny_plantnet300k/285/bbd520f2e9bcd2789a1e4d1415006e139bc4d94c.jpg,4,285,Aspilia pluriseta Schweinf. ex Engl.,Aspilia,2,25,Not assessed,839
tiny_plantnet300k/264/d295a57a53781eea6a1c8a77dc3e0fdb90ebb9b7.jpg,4,264,Cordyla africana Lour.,Cordyla,1,4,LC,840
tiny_plantnet300k/291/58d9864b44f7a63ec572da62545d024f2fd9081b.jpg,4,291,Phyllanthus suffrutescens Pax,Phyllanthus,13,352,Not assessed,841
tiny_plantnet300k/849/e85f12c6130807937104f4c9d3843213f279fd2b.jpg,4,849,Hypericum tetrapetalum Lam.,Hypericum,37,11946,Not assessed,842
tiny_plantnet300k/886/f64b7ef5c57a78c8e778619b05d5fa1e0c3d40c6.jpg,4,886,Calochortus tolmiei Hook. & Arn.,Calochortus,7,31,Not assessed,843
tiny_plantnet300k/257/32da3fbc326fa730f1dd883cea386a001346649e.jpg,4,257,Crotalaria deflersii Schweinf.,Crotalaria,13,204,Not assessed,844
tiny_plantnet300k/259/df9f44755b2bdd9059ddd8960d385139a7b2e63d.jpg,4,259,Crotalaria uguenensis Taub.,Crotalaria,13,204,Not assessed,845
tiny_plantnet300k/665/6cc1023dd0ac0d7bfa12a7a3ab916065409e8ce7.jpg,4,665,Zaleya pentandra (L.) C.Jeffrey,Zaleya,1,4,Not assessed,846
tiny_plantnet300k/664/0ddb2fb7f7cb577575a3f2cf41cb1e3d36ab9907.jpg,4,664,Vepris lanceolata (Lam.) G.Don,Vepris,1,4,Not assessed,847
tiny_plantnet300k/939/633aec6e42e06d3a745a06cfe80debb921b51d46.jpg,4,939,Hylotelephium cyaneum (Rudolph) H.Ohba,Hylotelephium,1,4,Not assessed,848
tiny_plantnet300k/948/7e9c8337fcc024e7197f6d3046f2477d4ff9d538.jpg,4,948,Empetrum rubrum Vahl ex Willd.,Empetrum,2,173,Not assessed,849
tiny_plantnet300k/67/a81c9138e3fcadacca8a420ead55b218a2a4c3bb.jpg,4,67,Phyllanthus reticulatus Poir.,Phyllanthus,13,352,LC,850
tiny_plantnet300k/145/a5c296566e4e5ae468bfdd688d5d492fdf6d4a24.jpg,4,145,Daucus muricatus (L.) L.,Daucus,3,7227,LC,851
tiny_plantnet300k/623/8bc9ee65acff9446ae027a2a57d44bf8517b4a1c.jpg,4,623,Piriqueta cistoides (L.) Griseb.,Piriqueta,1,4,Not assessed,852
tiny_plantnet300k/13/5a5a2b99ad75a8dcda73ac7380559c3ade8877b7.jpg,4,13,Ibicella lutea (Lindl.) Van Eselt.,Ibicella,1,4,Not assessed,853
tiny_plantnet300k/110/466a44bcbcbfd4a404af2a5c02b2a849f0463300.jpg,4,110,Trifolium pannonicum Jacq.,Trifolium,39,14622,Not assessed,854
tiny_plantnet300k/768/ce6a579301a78b8540b2021317445c573882611c.jpg,4,768,Dracophyllum verticillatum Labill.,Dracophyllum,1,4,LC,855
tiny_plantnet300k/845/ba11393b0b5be0f76054a7bf7e998568830a0fd0.jpg,4,845,Maerua triphylla A.Rich.,Maerua,2,9,LC,856
tiny_plantnet300k/800/f27ca56118d87c5ca97f467475a139c636ef984f.jpg,4,800,Abeliophyllum distichum Nakai,Abeliophyllum,1,4,EN,857
tiny_plantnet300k/453/95d596e281bc2f34f6eb1486c646d22bfcaaa3c9.jpg,4,453,Ophrys sphegodes (H.Baumann & Künkele) P.J.Cribb,Ophrys,23,3652,Not assessed,858
tiny_plantnet300k/989/f2cf1232cf0e5c6a0c55e6455e4d7b38c575c5e6.jpg,4,989,Smilax excelsa L.,Smilax,10,1461,Not assessed,859
tiny_plantnet300k/591/71fd73ddb7465f6957ace91087fcb4ccbc17fcb6.jpg,4,591,Dryopteris wallichiana (Spreng.) Hyl.,Dryopteris,15,1346,Not assessed,860
tiny_plantnet300k/988/8e1b74eb2cdb79b7d2d47c471f375d92eb4129e8.jpg,4,988,Angostura granulosa (Kallunki) Kallunki,Angostura,1,4,LC,861
tiny_plantnet300k/52/836d2d228e357363d34cc27c79cd5cbec80bc933.jpg,4,52,Sedum cespitosum (Cav.) DC.,Sedum,49,10171,Not assessed,862
tiny_plantnet300k/592/15cd6b71ef465eddd635615ec05b7c7e97578c3d.jpg,4,592,Xylopia frutescens Aubl.,Xylopia,4,24,LC,863
tiny_plantnet300k/958/bb0b9cb31dcb4ee6a8189b35372079bb16f03dcf.jpg,4,958,Neltuma pallida (Humb. & Bonpl. ex Willd.) C.E.Hughes & G.P.Lewis,Neltuma,4,55,LC,864
tiny_plantnet300k/781/cd08f9f255bca2fec71a5d24dd9e01e72ee7c0f8.jpg,4,781,Tradescantia subaspera Ker Gawl.,Tradescantia,12,7631,Not assessed,865
tiny_plantnet300k/388/180e25af8d77c586cba6682e03e987a7c6d11298.jpg,4,388,Epipactis phyllanthes G.E.Sm.,Epipactis,9,1614,LC,866
tiny_plantnet300k/629/e406fc6ff13b8e124ea38360c411107e3fc755f6.jpg,4,629,Guatteria citriodora Ducke,Guatteria,6,23,LC,867
tiny_plantnet300k/940/ab0a07d7a24a94bdddd160f3358590740d73ccdc.jpg,4,940,Sedum kimnachii V.V.Byalt,Sedum,49,10171,Not assessed,868
tiny_plantnet300k/834/930e7fc96abd90f548b011eea9e124b794f8ed48.jpg,4,834,Breynia vitis-idaea (Burm.f.) C.E.C.Fisch.,Breynia,2,131,LC,869
tiny_plantnet300k/643/475fc1bcb648daba6cef15807ae84ddea1e0e1d2.jpg,4,643,Hernandia mascarenensis (Meisn.) Kubitzki,Hernandia,3,8,EN,870
tiny_plantnet300k/329/a80db6c050b48968a37f9b79fc3f8cce517040d2.jpg,4,329,Aizoanthemopsis hispanica (L.) Klak,Aizoanthemopsis,1,4,Not assessed,871
tiny_plantnet300k/586/f88454819e2c927ad0c94259c773c1662d56263c.jpg,4,586,Caraipa densifolia Mart.,Caraipa,2,6,LC,872
tiny_plantnet300k/71/fa9d39dc18bf992e1720a031960a877b299baa80.jpg,4,71,Hypericum empetrifolium Willd.,Hypericum,37,11946,Not assessed,873
tiny_plantnet300k/822/e9d95af8acf49aa7705392a57c9b2d1de5c9a851.jpg,4,822,Aphelandra sinclairiana Nees,Aphelandra,4,238,Not assessed,874
tiny_plantnet300k/780/ad25dbc64f597f6dd926bfb8eee4ee041aeef8be.jpg,4,780,Calycanthus occidentalis Hook. & Arn.,Calycanthus,2,292,Not assessed,875
tiny_plantnet300k/107/5fcd8b37e9b5084fb11d294fe742eb47dc1df449.jpg,4,107,Trifolium micranthum Viv.,Trifolium,39,14622,Not assessed,876
tiny_plantnet300k/358/4bba8be08df305c4219c8c457e5dc73908275746.jpg,4,358,Cirsium filipendulum Lange,Cirsium,23,11272,Not assessed,877
tiny_plantnet300k/155/241f92eddc6745950802055088ee136deed384ee.jpg,4,155,Danthonia decumbens (L.) DC.,Danthonia,1,4,Not assessed,878
tiny_plantnet300k/823/3f522c67939240bcf188a2db8503ac7e6d489168.jpg,4,823,Acacia confusa Merr.,Acacia,20,1893,LC,879
tiny_plantnet300k/106/deb6217ba856edabad2aa70e53a454142812e5c4.jpg,3,106,Trifolium michelianum Savi,Trifolium,39,14622,Not assessed,880
tiny_plantnet300k/95/515faf5edef5ce92148a286caed56335ded8530b.jpg,3,95,Melilotus italicus (L.) Lam.,Melilotus,7,2830,LC,881
tiny_plantnet300k/978/7db7a498bbdb402d5231d8313750e960b54f5d1d.jpg,3,978,Peperomia maculosa (L.) Hook.,Peperomia,20,2134,Not assessed,882
tiny_plantnet300k/975/dc69748143921cbeb5bcdbcb4452c09948461fcc.jpg,3,975,Peperomia columella Rauh & Hutchison,Peperomia,20,2134,Not assessed,883
tiny_plantnet300k/1003/eba0f0a88828113f2a1032746a95225f6cb3ac48.jpg,3,1003,Alibertia edulis (Rich.) A.Rich. ex DC.,Alibertia,1,3,LC,884
tiny_plantnet300k/925/5c5e58946f967037631a00e9b19298e2902954a7.jpg,3,925,Pterocephalus pterocephala (L.) Dörfl.,Pterocephalus,1,3,Not assessed,885
tiny_plantnet300k/955/d0aa2c8c5f0e6c8a3b1fa1f30a4f8f24da5f1592.jpg,3,955,Acacia cognata Domin,Acacia,20,1893,LC,886
tiny_plantnet300k/117/c96d9030763def4e36aea78bc67c991dc3c04c43.jpg,3,117,Trifolium squamosum L.,Trifolium,39,14622,Not assessed,887
tiny_plantnet300k/33/a19bf09e1bac481eafe8bdac60700a44b17f3d5b.jpg,3,33,Spergularia rubra (L.) J.Presl & C.Presl,Spergularia,1,3,Not assessed,888
tiny_plantnet300k/142/cec5d94964e5d5bfcc4c7479f047114700f770ea.jpg,3,142,Daphne oleoides Schreb.,Daphne,10,2466,Not assessed,889
tiny_plantnet300k/995/b063d698c967cef49d28e993f179551b0190f60f.jpg,3,995,Nepenthes truncata Macfarl.,Nepenthes,6,64,EN,890
tiny_plantnet300k/253/09fca595cd46bf94d2ceb89dcef31541852e33a5.jpg,3,253,Neltuma alba (Griseb.) C.E.Hughes & G.P.Lewis,Neltuma,4,55,LR/nt,891
tiny_plantnet300k/998/a7a23b95adaced8dd46393562cf58d59572da161.jpg,3,998,Guatteria dolichopoda Donn.Sm.,Guatteria,6,23,LC,892
tiny_plantnet300k/249/5e8ec07ff75c598bf8f920a356a6eaf5860f04f9.jpg,3,249,Microchloa kunthii Desv.,Microchloa,1,3,Not assessed,893
tiny_plantnet300k/999/b56c5e2cb5019c2228c0f818119de1087af45122.jpg,3,999,Stenanona costaricensis R.E.Fr.,Stenanona,1,3,LC,894
tiny_plantnet300k/248/9545f6288a66a1ef175021a53dedb60162e0bd9f.jpg,3,248,Arthraxon hispidus (Thunb.) Makino,Arthraxon,1,3,Not assessed,895
tiny_plantnet300k/206/5c509e50b9fc84d9fa058f01034bba7621ef98b7.jpg,3,206,Zannichellia palustris L.,Zannichellia,1,3,LC,896
tiny_plantnet300k/1000/4854d85b0f07330ca4e5ed8f98b0dfd652215e92.jpg,3,1000,Didymopanax morototoni (Aubl.) Decne. & Planch.,Didymopanax,2,10,LC,897
tiny_plantnet300k/950/0afc3bc1a617e73428ad80fba3a37a17ef833731.jpg,3,950,Pelargonium echinatum Curtis,Pelargonium,18,6170,Not assessed,898
tiny_plantnet300k/688/ca693c37dfc35cbe3a034d1ad9fd9564cf4522d0.jpg,3,688,Entada gigas (L.) Fawc. & Rendle,Entada,2,6,Not assessed,899
tiny_plantnet300k/278/100a4f4e180fbd7a15690c8e99589f85e1225c86.jpg,3,278,Pilocarpus racemosus Vahl,Pilocarpus,1,3,LC,900
tiny_plantnet300k/828/0db886b004c7c875f241efe6a5c4b735a9e7d7d1.jpg,3,828,Hypericum revolutum Vahl,Hypericum,37,11946,LC,901
tiny_plantnet300k/616/7a79156dad36f7436fbfe00aca94a06a18c9d455.jpg,3,616,Xylopia crinita R.E.Fr.,Xylopia,4,24,LC,902
tiny_plantnet300k/736/4c6e759c7bc921df628969597f0706e27a701c04.jpg,3,736,Moehringia lateriflora (L.) Fenzl,Moehringia,5,329,LC,903
tiny_plantnet300k/839/ae1a804a984db440adea059e055160b2ffe1e0f4.jpg,3,839,Dalbergia sissoo Roxb. ex DC.,Dalbergia,4,22,LC,904
tiny_plantnet300k/335/b8a099c984bf833b94dd0f9e8cda01f295dfd38f.jpg,3,335,Liriodendron chinense (Hemsl.) Sarg.,Liriodendron,2,2104,NT,905
tiny_plantnet300k/836/0f090d7dbf5ce5c576e2fa3766b26a139d64fcb8.jpg,3,836,Vachellia farnesiana (L.) Wight & Arn.,Vachellia,11,123,LC,906
tiny_plantnet300k/598/957bc0b6e69aa4cdfda6c8fff4cb46a342e33c43.jpg,3,598,Tabernaemontana undulata Vahl,Tabernaemontana,1,3,LC,907
tiny_plantnet300k/746/89006edf7f7d4e476489ffd80edfa651f7fd2348.jpg,3,746,Sedum divergens S.Watson,Sedum,49,10171,Not assessed,908
tiny_plantnet300k/758/7bb1fd6fd9668236fcb3adf2caea2785d314819c.jpg,3,758,Entada phaseoloides (L.) Merr.,Entada,2,6,Not assessed,909
tiny_plantnet300k/725/2c1f8df43c95d70c833b7f26f0b476c3c461603f.jpg,3,725,Angelica lucida L.,Angelica,6,2067,Not assessed,910
tiny_plantnet300k/402/e185a46c0e3722da85ee149eea605334e8acef48.jpg,3,402,Veronica ochracea (Ashwin) Garn.-Jones,Veronica,5,727,Not assessed,911
tiny_plantnet300k/810/5ff97ce7f39902b25cd748a334169de74fe2788a.jpg,3,810,Limonia acidissima L.,Limonia,1,3,Not assessed,912
tiny_plantnet300k/474/18f8fac2ceeca156df65895bd221f3f32f9e0c58.jpg,3,474,Phedimus stellatus (L.) Raf.,Phedimus,4,468,Not assessed,913
tiny_plantnet300k/494/b18fa315765ef392750c4b4e28de4559322753b0.jpg,3,494,Sedum annuum L.,Sedum,49,10171,Not assessed,914
tiny_plantnet300k/571/ba318d671b1b6bc01e0d4234ca966ec0a3499001.jpg,3,571,Ophrys lunulata Parl.,Ophrys,23,3652,LC,915
tiny_plantnet300k/786/f82a729b67dfecb6a4392c0662b5044d6f8d1040.jpg,3,786,Dryopteris cycadina (Franch. & Sav.) C.Chr.,Dryopteris,15,1346,Not assessed,916
tiny_plantnet300k/526/c3c62247cf18358045e2de9940e2409d8c9a7502.jpg,3,526,Hypericum hyssopifolium Chaix,Hypericum,37,11946,Not assessed,917
tiny_plantnet300k/617/f930ba40c9984cc1190d3c77e2c1980abf1b3ba9.jpg,3,617,Aciotis rubricaulis (Mart. ex DC.) Triana,Aciotis,1,3,Not assessed,918
tiny_plantnet300k/542/84514c1add9a01d9c3bdc3be15de92ba49d2f824.jpg,3,542,Ophrys x minuticauda Duffort,Ophrys,23,3652,Not assessed,919
tiny_plantnet300k/860/23e5ab9cd0ebaf6252435194153a27004ffe4789.jpg,3,860,Nyctaginia capitata Choisy,Nyctaginia,1,3,Not assessed,920
tiny_plantnet300k/887/eb656629d91a3de8ab99e75010ec662c1aa597b0.jpg,3,887,Oenothera hartwegii Benth.,Oenothera,1,3,Not assessed,921
tiny_plantnet300k/647/742e2e5995accc75b965176ce7d8a1efe478569f.jpg,3,647,Mussaenda arcuata Poir.,Mussaenda,5,269,Not assessed,922
tiny_plantnet300k/314/eceea564e7002a0455936c7e8c6d5f3bc4de1a6f.jpg,3,314,Asystasia riparia Lindau,Asystasia,4,211,Not assessed,923
tiny_plantnet300k/862/1f8d1792120b42f1e6750a1b38fdcec44db6d7c3.jpg,3,862,Pelargonium panduriforme Eckl. & Zeyh.,Pelargonium,18,6170,Not assessed,924
tiny_plantnet300k/631/6a56d373cd285f19a4cf795b0277fc72a9aac9d3.jpg,3,631,Guatteria punctata (Aubl.) R.A.Howard,Guatteria,6,23,LC,925
tiny_plantnet300k/308/c59c4cc4eccdfe7a1c48acbf8562377ed29d38b8.jpg,3,308,Erianthemum dregei (Eckl. & Zeyh.) Tiegh.,Erianthemum,1,3,Not assessed,926
tiny_plantnet300k/307/5d28723a6d545ca8c9fd73b3c6a56868f37fca77.jpg,3,307,Aristea ecklonii Baker,Aristea,2,7,Not assessed,927
tiny_plantnet300k/632/144e47bdc76503b09286bf9872640cad48ca0c14.jpg,3,632,Anthurium crystallinum Linden & André,Anthurium,12,2404,Not assessed,928
tiny_plantnet300k/618/021cf8250ba5b627e88e68a18bc50a26cff9bdc9.jpg,2,618,Guatteria amplifolia Triana & Planch.,Guatteria,6,23,LC,929
tiny_plantnet300k/575/07a71c0a0e45e7b94357ba6f69bc14609e79d3a8.jpg,2,575,Acacia pravissima F.Muell. ex Benth.,Acacia,20,1893,LC,930
tiny_plantnet300k/760/ea7d41b6a714d7013dab2e1a266764fc74f9cab5.jpg,2,760,Hernandia cordigera Vieill.,Hernandia,3,8,LC,931
tiny_plantnet300k/761/171f4c13f9a5073f1b492bc05819b2d16b940be5.jpg,2,761,Acacia simplex (Sparrm.) Pedley,Acacia,20,1893,LC,932
tiny_plantnet300k/762/75869714c7040ec150e1aadae9e26265c6dc75cb.jpg,2,762,Dubouzetia confusa Guillaumin & Virot,Dubouzetia,2,4,LC,933
tiny_plantnet300k/763/d81e0a20f3cb22c99480d1ef2ff64e7cc525238f.jpg,2,763,Dubouzetia campanulata Pancher ex Brongn. & Gris,Dubouzetia,2,4,LC,934
tiny_plantnet300k/967/6300f617fb15d89dea500a703ec0d96247bc1ac1.jpg,2,967,Dendrobium kingianum Bidwill ex Lindl.,Dendrobium,12,642,Not assessed,935
tiny_plantnet300k/1001/e4b413eb6ee858263e6cc2365aa3f741d90f2f0f.jpg,2,1001,Bourreria andrieuxii (A.DC.) Hemsl.,Bourreria,3,9,LC,936
tiny_plantnet300k/714/f8f72344ace66a28be58d11b6cdf4f433d4937d2.jpg,2,714,Epipactis gigantea Douglas,Epipactis,9,1614,LC,937
tiny_plantnet300k/965/29344e37ce39b7918a2154fc06149d04d4fef728.jpg,2,965,Nymphaea rubra Roxb. ex Andrews,Nymphaea,9,1152,LC,938
tiny_plantnet300k/765/00d8c210006e1bdf6bbb2db9eb3993722fe90795.jpg,2,765,Atractocarpus platixylon (Vieill. ex Pancher & Sebert) Guillaumin,Atractocarpus,1,2,Not assessed,939
tiny_plantnet300k/682/6ff6b68d304064edb091f8ead23f9270f88fc742.jpg,2,682,Bourreria succulenta Jacq.,Bourreria,3,9,LC,940
tiny_plantnet300k/697/8537a0e6c610d93e106f9779f584ca85b624208c.jpg,2,697,Pilosocereus polygonus (Lam.) Byles & G.D.Rowley,Pilosocereus,3,139,LC,941
tiny_plantnet300k/565/e6c896fd4889e5e7ad34f88761b0f6615df92f7e.jpg,2,565,Chaerophyllum aromaticum L.,Chaerophyllum,7,1176,Not assessed,942
tiny_plantnet300k/972/8612475c98de0a49990204915456e21a229d680b.jpg,2,972,"Adlumia fungosa (Aiton) Britton, Sterns & Poggenb.",Adlumia,1,2,Not assessed,943
tiny_plantnet300k/997/422b9a3fd29c657a65f704dc4898716f02184a23.jpg,2,997,Aphelandra aurantiaca (Scheidw.) Lindl.,Aphelandra,4,238,Not assessed,944
tiny_plantnet300k/93/97ee730a76267114f45da558d0844332a4e2b961.jpg,2,93,Lupinus cosentinii Guss.,Lupinus,20,3194,LC,945
tiny_plantnet300k/86/a86a9f2720b9ec43dd44fa14a3f614a2811b4db0.jpg,2,86,Lavandula minutolii Bolle,Lavandula,10,5453,Not assessed,946
tiny_plantnet300k/634/ace29d5792c0db24b88cc2a6c8de415c2f51a05f.jpg,2,634,Cryptostegia grandiflora Roxb. ex R.Br.,Cryptostegia,2,35,Not assessed,947
tiny_plantnet300k/990/4a73ab097418ee63e0dd626a657ce4c4b61a7539.jpg,2,990,Coussapoa villosa Poepp. & Endl.,Coussapoa,1,2,LC,948
tiny_plantnet300k/587/eb7f020bf6f531fd2c8ef556d9201cdd92904d29.jpg,2,587,Caraipa punctulata Ducke,Caraipa,2,6,LC,949
tiny_plantnet300k/589/200d1929d4bec2d3eff2393433e82ce37202d89c.jpg,2,589,Vismia macrophylla Kunth,Vismia,3,9,LC,950
tiny_plantnet300k/633/b2a366f1788d52fe7872684291e465d35162ef46.jpg,2,633,Cryptopus elatus (Thouars) Lindl.,Cryptopus,1,2,Not assessed,951
tiny_plantnet300k/590/03e38778ecb4aa1a66ddd710f0d63245508e4045.jpg,2,590,Vismia sessilifolia (Aubl.) Choisy,Vismia,3,9,LC,952
tiny_plantnet300k/603/b39bd6fb32a4a8257ef6b4a85d5a5b0414b5e26e.jpg,2,603,Anthurium scandens (Aubl.) Engl.,Anthurium,12,2404,Not assessed,953
tiny_plantnet300k/778/73d00d6e6494478cee98f4965856e56affecce91.jpg,2,778,Cereus hildmannianus K.Schum.,Cereus,6,472,LC,954
tiny_plantnet300k/611/86f3f7eef74bd4778d4b122a5736fd7e79bc3c73.jpg,2,611,Declieuxia fruticosa (Willd.) Kuntze,Declieuxia,1,2,Not assessed,955
tiny_plantnet300k/985/d39c3a0e3959a7241c173bcbbdaa0112bce6ced4.jpg,2,985,Anemone pavoniana Boiss.,Anemone,6,1106,Not assessed,956
tiny_plantnet300k/731/4ec96048993ac9e35f2e2bbdd0f0eb37f6ba6d51.jpg,2,731,Maianthemum trifolium (L.) Sloboda,Maianthemum,5,786,Not assessed,957
tiny_plantnet300k/987/7be38c71b17dc345eb2f18ea69c7cf6932eed8f7.jpg,2,987,Eumachia haematocarpa (Standl.) C.M.Taylor & Razafim.,Eumachia,1,2,Not assessed,958
tiny_plantnet300k/724/2ac4d605520ea464a4fa28d753c907472f0f86e4.jpg,2,724,Leersia virginica Willd.,Leersia,2,18,LC,959
tiny_plantnet300k/604/33559e0eecd5f882456732ff08adfb8c484a9269.jpg,2,604,Dracontium polyphyllum L.,Dracontium,1,2,Not assessed,960
tiny_plantnet300k/491/d49aaa86bfc8c8f3986b931a9f1bd88f378d172a.jpg,2,491,Diascia vigilis Hilliard & B.L.Burtt,Diascia,2,111,Not assessed,961
tiny_plantnet300k/959/e4986399c081147ffd0747116b4e9160dd9aa293.jpg,2,959,Cedrela fissilis Vell.,Cedrela,2,21,VU,962
tiny_plantnet300k/864/80fbed3f8e69a81e3b4eb90dfb2b3d33dc72d334.jpg,2,864,Strombocarpa pubescens (Benth.) A.Gray,Strombocarpa,1,2,LC,963
tiny_plantnet300k/692/000aa2dc286abe6bcd07d8f9de13d5fdf2c9b475.jpg,2,692,Mussaenda pubescens Dryand.,Mussaenda,5,269,Not assessed,964
tiny_plantnet300k/850/d8a5a8e852dbe9cfaac4cbc0a4075d60779cf410.jpg,2,850,Keckiella cordifolia (Benth.) Straw,Keckiella,1,2,Not assessed,965
tiny_plantnet300k/219/0ef0635e3428a896469c4a639b85e3a4cbf9211e.jpg,2,219,Lupinus pilosus L.,Lupinus,20,3194,DD,966
tiny_plantnet300k/852/0cca6c11a780d2086fdaf56fb5d6487e166d1b39.jpg,2,852,Lupinus diffusus Nutt.,Lupinus,20,3194,LC,967
tiny_plantnet300k/854/b6bcbfbc9020b8256341a2060f76fb310b6a49e1.jpg,2,854,Lupinus hirsutissimus Benth.,Lupinus,20,3194,Not assessed,968
tiny_plantnet300k/920/e7e2dc1d30c14cc3c3ec31a211874649ab5727cc.jpg,2,920,Coryphantha elephantidens (Lem.) Lem.,Coryphantha,1,2,LC,969
tiny_plantnet300k/855/fedb832ee9c60de5024225e0b536d757b75a70a5.jpg,2,855,Lupinus subcarnosus Hook.,Lupinus,20,3194,Not assessed,970
tiny_plantnet300k/857/073f95608d985270b5b235a4e1348a13f9af22ae.jpg,2,857,Lyonothamnus floribundus A.Gray,Lyonothamnus,1,2,EN,971
tiny_plantnet300k/869/eedc0035cff8f6d107da210bbc651dc1cbae8318.jpg,2,869,Sedum moranense Kunth,Sedum,49,10171,Not assessed,972
tiny_plantnet300k/843/27012f625afc31a045ed876a6348848c8fc4e286.jpg,2,843,Smilax china L.,Smilax,10,1461,Not assessed,973
tiny_plantnet300k/870/26d0d4d4fd8081fa26ebbe5db5b1e328effe351c.jpg,2,870,Sedum niveum Davidson,Sedum,49,10171,Not assessed,974
tiny_plantnet300k/875/bf20ad06bfac95c61a57c04f9da0385e93687c03.jpg,2,875,Smilax laurifolia L.,Smilax,10,1461,Not assessed,975
tiny_plantnet300k/878/c02b1121183e4d0e0bf0f698e3a8d4a78001ee78.jpg,2,878,Tradescantia crassifolia Cav.,Tradescantia,12,7631,Not assessed,976
tiny_plantnet300k/879/ede022db299178704bf86e46255973b88d71a760.jpg,2,879,Xylococcus bicolor Nutt.,Xylococcus,1,2,Not assessed,977
tiny_plantnet300k/906/52ee1b28af377ec6ac260a2240922f364e4f60b1.jpg,2,906,Alocasia baginda Kurniawan & P.C.Boyce,Alocasia,12,1020,Not assessed,978
tiny_plantnet300k/881/26e2fcbefbb875ce11031e62f992d41d4cadf731.jpg,2,881,Calochortus eurycarpus S.Watson,Calochortus,7,31,Not assessed,979
tiny_plantnet300k/885/d385f6e5c924d70e7412c0849db9fda9bcc86cb8.jpg,2,885,Calochortus splendens Douglas ex Benth.,Calochortus,7,31,Not assessed,980
tiny_plantnet300k/290/e0c9fe56e0b09640c849f9c61bee18cf7911ca49.jpg,2,290,Phyllanthus fischeri Pax,Phyllanthus,13,352,Not assessed,981
tiny_plantnet300k/844/179b47a74e2be7349f570c22d21ee7e73fc98a13.jpg,2,844,Barringtonia acutangula (L.) Gaertn.,Barringtonia,2,87,LC,982
tiny_plantnet300k/842/00b24b96266580888bf79100e701047e6836e2cf.jpg,2,842,Schinopsis balansae Engl.,Schinopsis,1,2,LR/lc,983
tiny_plantnet300k/787/304ddc0ada408d9d806ed9ff6f6d201cdca3209c.jpg,2,787,Dryopteris sieboldii (T.Moore) Kuntze,Dryopteris,15,1346,Not assessed,984
tiny_plantnet300k/807/01d944985bbe1cfade607345bdf5be6bb4212af9.jpg,2,807,Maurandya barclayana Lindl.,Maurandya,1,2,Not assessed,985
tiny_plantnet300k/509/ff88d428cb1fe9d428bde1e6e7b22a7910ade144.jpg,2,509,Trifolium thalii Vill.,Trifolium,39,14622,Not assessed,986
tiny_plantnet300k/1/9cf6b7997a95b2bab8d840e70397b98dc8321106.jpg,2,1,Pelargonium capitatum (L.) L'Hér.,Pelargonium,18,6170,Not assessed,987
tiny_plantnet300k/896/a65a64993de559ea393ec68110d262b0ef3d3aa5.jpg,2,896,Vachellia rigidula (Benth.) Seigler & Ebinger,Vachellia,11,123,LC,988
tiny_plantnet300k/481/5d896d06e8d7ba953221e93e410db806b52e882d.jpg,2,481,Pleurospermum austriacum (L.) Hoffm.,Pleurospermum,1,2,Not assessed,989
tiny_plantnet300k/478/c62e3091e9ea7e20e1f3bb9558f2c4524acc2602.jpg,2,478,Angelica heterocarpa M.J.Lloyd,Angelica,6,2067,LC,990
tiny_plantnet300k/803/5a1bea4cdc7567d21884fc2c76240f1ebc43c587.jpg,2,803,Heteromorpha arborescens (Spreng.) Cham. & Schltdl.,Heteromorpha,1,2,LC,991
tiny_plantnet300k/947/5e72b87c629e9e9061c56c1a39e91ef150a76caa.jpg,2,947,Carex punicea K.A.Ford,Carex,1,2,Not assessed,992
tiny_plantnet300k/805/5be09b27f45abdc3469635b537cd808823330aa6.jpg,2,805,Peperomia dolabriformis Kunth,Peperomia,20,2134,Not assessed,993
tiny_plantnet300k/424/61dab5ae58907fe8ecd6870a2238db9f5d761205.jpg,2,424,Lavandula x intermedia Emeric ex Loisel.,Lavandula,10,5453,Not assessed,994
tiny_plantnet300k/193/189e6518afc684935baa8651d7939905bb409ec4.jpg,2,193,Cenchrus clandestinus (Hochst. ex Chiov.) Morrone,Cenchrus,7,430,LC,995
